tox_cas_edf_id,tox_chemical_name,tox_recognized,tox_recognized_cancer,tox_recognized_cardio_blood,tox_recognized_developmental,tox_recognized_endocrine,tox_recognized_gastro_liver,tox_recognized_immunotoxicity,tox_recognized_kidney,tox_recognized_musculoskeletal,tox_recognized_neurotoxicity,tox_recognized_reproductive,tox_recognized_respiratory,tox_recognized_skin_sense,tox_suspected,tox_suspected_cancer,tox_suspected_cardio_blood,tox_suspected_developmental,tox_suspected_endocrine,tox_suspected_gastro_liver,tox_suspected_immunotoxicity,tox_suspected_kidney,tox_suspected_musculoskeletal,tox_suspected_neurotoxicity,tox_suspected_reproductive,tox_suspected_respiratory,tox_suspected_skin_sense
91-20-3,NAPHTHALENE,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1
91-22-5,QUINOLINE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1
91-23-6,2-NITROANISOLE,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
91-40-7,PHENYLANTHRANILIC ACID,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
91-53-2,"1,2-DIHYDRO-2,2,4-TRIMETHYL-6-ETHOXYQUINOLINE",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
91-57-6,2-METHYLNAPHTHALENE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
91-59-8,2-AMINONAPHTHALENE,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
91-64-5,COUMARIN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
91-80-5,"1,2-ETHANEDIAMINE, N,N-DIMETHYL-N'-2-PYRIDINYL-N'-(2-THIENYLMETHYL)-",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91-93-0,"1,1'-BIPHENYL, 4,4'-DIISOCYANATO-3,3'-DIMETHOXY-",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
91-94-1,"3,3'-DICHLOROBENZIDINE",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1
91-97-4,"1,1'-BIPHENYL, 4,4'-DIISOCYANATO-3,3'-DIMETHYL- (9CI)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
91673-30-2,P-TERT.-BUTYLPHENOLFOMMAL-...,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
917-61-3,"Cyanic acid, sodium salt",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
919-16-4,LITHIUM CITRATE,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92-31-9,TOLUIDINE BLUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
92-43-3,1-PHENYL-3-PYRAZOLIDONE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
92-52-4,BIPHENYL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1
92-67-1,4-AMINOBIPHENYL,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
92-84-2,DIBENZOTHIAZINE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1
92-87-5,BENZIDINE,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0
92-93-3,4-NITROBIPHENYL,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1
921-09-5,"TETRACHLOROBUTADIENE   (1,1,2,3-)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
92177-49-6,NITROSO-2-OXOPROPYLETHANOLAMINE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
923-26-2,HYDROXYPROPYLMETHACRYLAT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
924-16-3,N-NITROSODI-N-BUTYLAMINE,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
924-42-5,N-METHYLOLACRYLAMIDE,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
929-06-6,(AMINO-2-ETHOXY)-2 ETHANOL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
93-05-0,DIETHYL-P-PHENYLENEDIAMINE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
93-15-2,Methyleugenol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93-58-3,METHYL BENZOATE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
93-65-2,MECOPROP,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
93-76-5,"2,4,5-T",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
93-78-7,"Acetic acid, (2,4,5-trichlorophenoxy)-, 1-methylethyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
93-89-0,ETHYL BENZOATE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
930-27-8,3-METHYLFURAN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
930-55-2,N-NITROSOPYRROLIDINE,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
934-73-6,1-CHLORO-4-(METHYLSULFINYL)BENZENE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
94-09-7,BENZOCAINE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
94-11-1,"2,4-D, ISOPROPYL ESTER",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
94-13-3,PARABENS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
94-28-0,"2,2'-ETHYLENEDIOXYDIETHYL BIS(2-ETHYLHEXANOATE)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
94-36-0,BENZOYL PEROXIDE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
94-52-0,6-nitrobenzimidazole,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
94-58-6,DIHYDROSAFROLE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94-59-7,SAFROLE,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0
94-62-2,PIPERINE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
94-74-6,METHOXONE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0
94-75-7,"2,4-D",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1
94-78-0,PHENAZOPYRIDINE,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
94-80-4,"2,4-D BUTYL ESTER",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
94-82-6,"2,4-DB",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
94088-85-4,DOXYCYCLINE CALCIUM (INTERNAL USE),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94361-06-5,CYPROCONAZOLE (SAN 619F),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
944-22-9,FONOFOS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
95-06-7,SULFALLATE,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
95-14-7,"1,2,-AMINOZOPHENYLENE",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
95-47-6,O-XYLENE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1
95-48-7,O-CRESOL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1
95-49-8,2-CHLOROTOLUENE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
95-50-1,"1,2-DICHLOROBENZENE",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1
95-51-2,1-AMINO-2-CHLOROBENZENE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
95-53-4,O-TOLUIDINE,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1
95-54-5,O-PHENYLENEDIAMINE,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
95-55-6,1-AMINO-2-HYDROXYBENZENE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
95-57-8,2-CHLOROPHENOL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
95-63-6,"1,2,4-TRIMETHYLBENZENE",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
95-65-8,"1,3,4-XYLENOL",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
95-68-1,"1-AMINO-2,4-DIMETHYLBENZENE",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
95-69-2,P-CHLORO-O-TOLUIDINE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95-70-5,"2,5-DIAMINOTOLUENE",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
95-76-1,"1-AMINO-3,4-DICHLOROBENZENE",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
95-80-7,"2,4-DIAMINOTOLUENE",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1
95-81-8,2-Chloro-m-toluidine,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
95-82-9,"2,5-DICHLOROBENZENAMINE",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
95-83-0,4-CHLORO-ORTHO-PHENYLENEDIAMINE,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
95-87-4,"1,2,5-XYLENOL",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
95-94-3,"1,2,4,5-TETRACHLORBENZOL",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
95-95-4,"2,4,5-TRICHLOROPHENOL",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
950-37-8,METHIDATHION,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
957-51-7,DIPHENAMID,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
959-98-8,ALPHA-ENDOSULFAN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
96-09-3,STYRENE OXIDE,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1
96-12-8,"1,2-DIBROMO-3-CHLOROPROPANE (DBCP)",1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1
96-13-9,"2,3-DIBROMO-1-PROPANOL",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
96-18-4,"1,2,3-TRICHLOROPROPANE",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0
96-22-0,DIETHYL KETONE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
96-24-2,CHLORHYDRIN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
96-29-7,2-BUTANONE OXIME,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
96-31-1,"1,3-DIMETHYLUREA",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
96-33-3,METHYL ACRYLATE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1
96-45-7,ETHYLENE THIOUREA,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1
96-48-0,"1,2-BUTANOLIDE",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
96-69-5,"1,1'-THIOBIS(2-METHYL-4-HYDROXY-5-TERT-BUTYLBENZENE)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
961-11-5,TETRACHLORVINPHOS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1
96489-71-3,PYRIDABEN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
97-00-7,"1,3-DINITRO-4-CHLOROBENZENE",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
97-18-7,"2,2'-THIOBIS(4,6-DICHLORO)PHENOL",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
97-23-4,DICHLOROPHENE,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
97-24-5,Fentichlor,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
97-51-8,"BENZALDEHYDE, 2-HYDROXY-5-NITRO-",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
97-53-0,EUGENOL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1
97-56-3,C.I. SOLVENT YELLOW 3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
97-63-2,"2-METHYL-2-PROPENOIC ACID, ETHYL ESTER",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1
97-74-5,ACETO TMTM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
97-77-8,DISULFIRAM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1
97-86-9,2-METHYLPROPYL 2-METHYL-2-PROPENOATE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
97-88-1,2-METHYL-BUTYLACRYLAAT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
97-90-5,"1,2-BIS(METHACRYLOYLOXY)ETHANE",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
97048-13-0,UROFOLLITROPIN,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97886-45-8,DITHIOPYR (MON 7200),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
98-00-0,FURFURYL ALCOHOL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
98-01-1,FURFURAL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1
98-07-7,BENZOIC TRICHLORIDE,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1
98-08-8,TRIFLUOROMETHYLBENZENE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
98-16-8,"BENZENAMINE, 3-(TRIFLUOROMETHYL)-",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
98-29-3,P-(T-BUTYL)CATECHOLS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
98-51-1,P-TERT-BUTYLTOLUENE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1
98-54-4,1-HYDROXY-4-TERT-BUTYLBENZENE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
98-56-6,(P-CHLOROPHENYL)TRIFLUOROMETHANE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
98-57-7,1-CHLORO-4-(METHYLSULFONYL)BENZENE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
98-82-8,CUMENE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
98-83-9,ALPHA-METHYLSTYRENE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
98-86-2,ACETOPHENONE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
98-87-3,BENZAL CHLORIDE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
98-88-4,BENZOYL CHLORIDE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1
98-94-2,(DIMETHYLAMINO)CYCLOHEXANE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
98-95-3,NITROBENZENE,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1
989-38-8,C.I. BASIC RED 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
99-04-7,3-METHYLBENZOIC ACID,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
99-08-1,1-METHYL-3-NITROBENZENE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0
99-09-2,M-NITROANILINE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
99-30-9,DICHLORAN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
99-35-4,"1,3,5-TRINITROBENZENE",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
99-54-7,"1,2-DICHLORO-4-NITROBENZENE",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
99-55-8,5-NITRO-O-TOLUIDINE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
99-59-2,5-NITRO-O-ANISIDINE,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
99-62-7,"1,3-BIS(1-METHYLETHYL)BENZENE",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
99-63-8,"1,3-BENZENEDICARBONYL CHLORIDE",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
99-65-0,M-DINITROBENZENE,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
99-66-1,VALPROATE,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
99-71-8,1-HYDROXY-4-SEC-BUTYLBENZENE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
99-80-9,"N-Methyl-N,4-Dinitrosoaniline",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
99-98-9,DIMETHYL-P-PHENYLENEDIAMINE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
99-99-0,1-METHYL-4-NITROBENZENE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0
9902,DIESEL EMISSIONS,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9911,GASOLINE ENGINE EXHAUST,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
998-30-1,TRIETHOXYSILANE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
999-61-1,2-HYDROXYPROPYL ACRYLATE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
999-81-5,CHLORMEQUAT CHLORIDE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
999-97-3,"1,1,1,3,3,3-HEXAMETHYLDISILAZANE",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
ADQ500,ANTIMONY COMPOUNDS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
AGM125,N-NITROSOALLYL-2-OXOPROPYLAMINE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
AHA175,ALUMINUM COMPOUNDS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ARF-750,ARSENIC COMPOUNDS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1
ARF750,ARSENIC (ORGANIC OR INORGANIC COMPOUNDS),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0
BAG500,BARBITURATES,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
BAK500,BARIUM COMPOUNDS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
BFQ500,BERYLLIUM COMPOUNDS,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
BML000,BRACKEN FERN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAE750,CADMIUM COMPOUNDS,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
CMJ500,CHROMIUM COMPOUNDS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1
CMY635,COAL DUST,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
CNB850,COBALT COMPOUNDS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1
CNK750,COPPER COMPOUNDS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
CNT750,"COTTON DUST, RAW",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
EDF-004,FLUVASTATIN SODIUM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
EDF-006,ANABOLIC STEROIDS,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDF-007,BENZODIAZEPINES,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDF-008,"ALCOHOLIC BEVERAGES, WHEN ASSOCIATED WITH ALCOHOL  ABUSE",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDF-011,ANALGESIC MIXTURES CONTAINING PHENACETIN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDF-012,ANDROGENIC (ANABOLIC) STEROIDS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
EDF-013,BETEL QUID WITH TOBACCO,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDF-015,INORGANIC BROMINE COMPOUNDS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
EDF-016,CERTAIN COMBINED CHEMOTHERAPY FOR LYMPHOMAS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDF-018,DIOXIN AND DIOXIN-LIKE COMPOUNDS,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
EDF-020,CHLOROPHENOXY HERBICIDES,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
EDF-023,CONJUGATED ESTROGENS,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDF-024,"ESTROGENS, NONSTEROIDAL",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
EDF-025,"ESTROGENS, STEROIDAL",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
